loannumber,longitude_gps,latitude_gps,historial,referido,flag,age,parte_mes_pago,due_per_day,account_type,education,employment
5,8.0859096,6.333186,0,1,1,35,3,433,0,0,2
2,5.6027069,6.3616491,1,1,1,37,1,766,2,0,0
3,7.4613774,9.0185921,0,1,1,27,2,433,2,0,2
3,3.2794797,6.6594462,1,3,1,43,1,433,2,0,2
4,3.2202099,6.7055954,1,3,1,37,3,800,2,0,2
4,3.5147672,6.4404804,1,1,1,27,1,612,0,2,2
10,3.3769608,6.599709,1,1,1,40,1,1150,0,0,2
4,3.9969321,7.4443623,1,1,1,42,3,612,2,0,0
11,3.252215,6.5152363,1,1,1,47,2,800,2,0,2
5,3.3369699,6.5347605,1,1,1,36,2,816,2,0,2
3,7.379851,9.170883,1,1,1,42,1,433,2,0,2
2,6.2852416,4.9227194,1,3,1,42,2,433,2,0,2
2,3.4156604,6.4256966,0,0,1,39,2,433,2,0,2
2,3.2787102,6.6670785,1,1,1,29,1,433,2,0,2
9,4.6627005,8.0209268,1,1,1,32,3,650,2,0,0
5,7.5049278,6.4161882,1,1,1,29,1,816,2,0,0
5,7.3907597,10.4797987,1,1,1,42,3,433,2,0,2
10,3.3535363,6.6762839,1,1,0,27,3,800,0,0,2
13,3.269134,6.5480072,1,1,1,33,2,1133,2,0,2
2,7.62988,13.00168,1,1,1,48,3,433,2,0,2
2,7.1343324,4.8765654,0,1,1,39,1,766,1,0,2
2,3.2924418,6.6402354,1,3,1,31,1,766,2,0,0
10,7.032201,6.1152036,1,1,1,30,2,741,2,2,2
2,4.6011333,8.4825367,1,1,1,36,3,433,2,0,0
3,5.7081017,6.3797026,1,1,1,40,2,433,2,0,2
2,3.3179602,6.6735925,0,1,1,33,2,766,2,0,2
6,3.4379345,6.4578965,1,1,1,44,1,650,2,0,2
2,3.3305495,6.5648266,0,1,1,36,1,766,2,0,2
3,3.5097798,6.6463499,1,1,0,33,2,433,2,0,0
6,7.3261719,8.9396507,0,1,0,32,3,433,2,0,2
4,4.5539801,7.7803754,1,1,1,33,1,816,2,0,0
2,3.2739233,6.5249037,1,1,1,42,2,433,2,0,0
5,3.6105414,6.5066463,0,1,1,28,1,816,0,0,1
8,3.3572828,6.5867721,1,1,1,33,1,1150,2,0,2
6,3.3407004,6.5697153,1,1,1,40,3,816,2,0,0
4,3.3903924,7.1825615,1,1,0,35,1,612,2,0,0
6,3.431745,6.45563,1,1,0,42,1,1150,2,0,2
3,3.3989764,6.589962,0,1,0,37,3,766,2,0,0
2,7.731975,11.0882833,1,3,0,33,1,433,2,0,2
9,4.5503546,8.4813187,1,1,0,38,3,800,0,0,2
9,7.4785401,8.9959832,1,1,0,41,3,650,0,0,2
5,3.3952298,6.5921915,1,1,1,42,3,650,0,2,2
22,3.3447719,6.6004303,1,1,1,35,3,1750,0,2,2
7,7.4252793,10.4635392,1,1,1,41,3,650,0,3,2
10,3.2980941,6.682902,1,1,1,40,1,1150,0,0,2
10,3.3050596,6.5773204,0,1,1,42,3,433,1,2,2
7,7.456973,10.4504331,1,1,1,42,2,1150,2,0,2
2,5.6272822,6.3217533,1,1,1,46,2,433,2,1,2
3,7.4979879,9.0461632,1,3,1,38,3,416,2,0,0
5,3.8796679,7.3351928,1,1,1,39,1,1112,2,0,2
2,3.9558094,7.5280448,1,1,1,36,3,433,2,0,0
9,6.1049253,4.9757887,0,1,1,28,2,612,0,2,2
6,7.5330129,6.423788,1,1,1,34,1,650,2,2,2
6,8.5647352,11.9775901,0,1,1,38,1,766,2,0,2
3,3.3817655,6.6070859,0,1,0,37,3,433,0,0,2
2,3.1960122,6.5067597,1,1,1,29,3,433,2,0,2
2,7.0367014,4.7812783,1,1,1,30,1,433,2,0,2
3,3.3434611,6.6234917,1,1,0,32,2,433,2,0,2
2,3.3466833,6.6216883,1,3,1,35,2,433,2,0,2
9,3.3755415,6.4815863,1,1,1,28,2,1466,0,0,2
2,3.3504983,6.6590967,1,1,1,39,1,433,2,0,0
4,6.2989408,5.1853975,0,1,1,39,2,416,2,0,2
12,7.4897981,6.4471635,1,1,1,39,1,916,2,0,2
3,3.363847,6.6087151,0,1,1,33,2,766,2,0,2
8,5.8051508,5.5006914,1,1,1,29,1,1150,2,0,2
7,6.2905478,4.9305353,1,1,1,44,1,383,2,0,2
4,4.5332749,7.4901495,0,1,1,31,1,433,2,0,1
4,3.1561623,6.4797215,0,1,1,35,2,816,2,0,0
9,3.3101166,6.5274068,1,1,1,39,1,1150,0,2,2
2,5.7437952,5.5693467,1,1,1,31,2,433,0,0,2
3,3.3667615,7.1561758,1,1,1,30,2,433,2,0,2
4,3.2657519,6.5264909,0,0,1,42,1,416,1,0,2
5,7.4920715,5.5306505,1,1,1,47,1,816,2,0,0
4,3.3385583,6.4944217,1,3,1,29,2,408,2,0,2
11,3.3289756,7.1544322,1,1,1,40,1,1466,0,0,2
7,3.9258717,7.5156067,1,1,1,34,1,1150,2,0,0
3,3.4942816,6.601766,1,1,1,41,3,433,2,0,2
5,7.0474896,5.4958922,1,1,1,29,1,816,2,0,0
9,3.2742589,6.5653626,1,1,1,44,1,650,0,2,2
2,6.9844593,4.8463329,1,1,1,36,2,433,2,0,2
2,7.5283502,9.0524485,1,1,1,54,3,433,2,0,2
3,3.5207152,6.6769548,1,1,1,47,1,433,2,0,2
13,5.2443876,7.2770498,1,1,1,31,2,756,0,2,2
11,3.8535249,6.487669,0,1,1,28,1,1150,0,1,2
9,3.4396005,6.4273754,1,1,1,42,2,1150,2,0,2
4,3.3594054,6.605609,1,1,1,33,2,816,2,0,2
4,7.5063804,6.4060249,0,1,1,29,2,433,2,0,1
3,3.4289842,6.4295754,0,1,0,45,3,433,2,0,0
6,3.2048024,6.4631191,1,1,1,32,3,816,2,0,2
14,3.3519586,6.6240019,1,1,1,60,1,1466,0,2,2
6,7.4308769,9.0759168,1,1,1,58,1,1150,0,2,2
8,3.4205973,6.43336,1,1,1,40,2,816,0,0,2
4,3.3656067,6.5076783,1,1,1,37,2,1483,2,0,2
4,4.5851752,8.4699684,1,1,1,36,3,816,2,0,0
2,3.2810662,6.5526601,1,1,1,37,3,766,2,0,2
2,4.5371415,7.7659524,1,3,0,39,3,433,2,0,2
3,3.3513288,7.1764583,0,1,0,32,2,416,2,0,0
3,3.3806236,6.5351889,1,1,0,33,2,433,2,0,2
2,3.9379562,7.39229,1,1,0,42,3,766,2,0,0
2,4.5103248,8.5091793,1,1,0,27,1,433,2,0,2
2,7.5057459,9.0054246,1,1,0,49,3,433,2,0,0
4,3.309412,6.6252745,0,1,0,41,3,816,2,0,0
2,12.04416,9.4550457,1,1,0,37,2,433,2,0,2
2,3.4195783,6.4342448,1,3,1,49,1,766,1,2,2
9,8.3440422,5.004425,0,1,1,36,1,766,0,0,2
6,3.3122961,6.6175986,1,1,1,40,2,1150,2,0,2
10,7.3950508,9.1276322,1,1,1,45,3,1150,0,2,2
12,6.6995755,6.2015733,1,1,1,45,3,800,0,0,2
12,3.3837746,6.5821275,0,1,1,46,2,1466,2,0,2
2,7.0801593,5.4794504,0,1,0,31,2,766,2,0,1
2,7.382452,9.1135353,1,1,1,41,3,433,2,0,2
7,3.3913378,6.5304565,0,1,1,29,1,1150,2,0,2
2,7.4906022,9.05488,1,1,1,41,1,433,2,0,2
11,7.4007939,9.0550851,1,1,1,38,1,733,0,0,2
7,3.8711057,7.4498496,1,1,1,39,1,650,2,0,0
2,4.6035341,8.4834271,1,1,1,34,3,766,2,0,2
13,4.0248468,7.3798335,1,1,1,28,3,638,0,0,1
2,3.2648063,6.5762506,1,1,1,39,2,433,2,0,2
10,8.8905635,9.9138204,1,1,1,37,1,1150,2,0,2
4,3.3981118,7.1416558,1,3,1,49,3,816,2,0,0
11,7.4132575,9.079091,1,1,1,45,1,1466,0,0,2
5,3.939942,7.4004668,0,1,0,39,2,1483,2,0,2
5,7.388466,9.0936174,1,1,1,43,1,816,2,0,0
2,3.209425,6.6821406,1,1,1,35,1,766,2,0,2
12,3.331192,6.5633618,1,1,1,32,1,638,2,0,2
10,5.6068662,6.4079765,1,1,1,33,2,800,0,3,2
2,-3.8056971,51.916283,0,0,1,30,1,433,2,0,2
4,7.4969483,9.0309833,1,1,1,36,2,433,2,0,2
2,3.5563633,6.4648617,1,1,1,36,3,766,2,0,2
3,3.3623846,6.6066527,0,1,1,31,1,433,2,0,2
6,3.3382178,6.5672709,1,1,1,44,2,433,2,0,0
11,3.261507,6.5625221,1,1,1,27,2,1466,0,0,1
9,3.32797,6.6229933,1,1,1,27,3,1466,0,2,2
6,7.3865425,9.1021592,1,1,1,34,1,1150,2,0,2
3,5.7792637,5.5529247,1,3,1,39,1,766,2,0,2
3,7.9391518,4.6366848,1,1,1,47,1,433,2,3,2
2,3.2406074,6.4485941,1,1,1,49,1,416,2,0,0
2,7.5492671,8.9475868,1,3,1,41,2,433,2,0,0
5,3.3464259,7.151954,1,1,1,33,1,1483,2,0,2
3,3.7602241,6.4759124,1,3,0,38,2,433,2,0,2
7,3.3286609,7.1366224,1,1,1,35,2,1150,2,0,0
3,3.4668698,6.4374159,0,1,1,35,1,433,2,0,2
3,3.9221583,6.8230117,1,1,1,29,1,766,2,0,1
5,3.4256924,6.4340012,1,1,1,40,2,1150,0,0,2
17,3.4239578,6.4303359,1,1,1,39,2,1466,0,0,2
11,6.9922307,4.8140564,1,1,1,43,3,800,2,0,2
13,3.4487598,6.4515897,1,1,1,41,3,1150,2,0,2
4,3.4582779,6.4389202,1,3,1,37,1,816,0,0,2
2,3.9421008,7.4026928,1,1,1,36,2,433,2,0,0
2,3.3311283,6.4412917,1,1,1,36,2,433,2,0,2
2,5.6276817,6.2418317,1,3,1,37,3,433,2,0,2
2,7.0358424,4.8050149,1,1,1,44,2,766,1,0,2
10,3.4067831,6.651641,0,1,1,34,2,1112,2,0,2
2,3.9347731,7.4003972,1,1,1,26,1,766,2,0,2
4,3.4330695,6.4392835,1,1,1,31,3,816,2,0,0
3,3.3628026,6.455106,0,1,1,37,2,433,2,0,2
3,12.4103002,9.2697493,0,1,1,52,1,433,2,0,2
2,4.6086967,8.496225,1,1,1,40,1,766,2,0,0
4,8.897843581928305,9.847086126342814,0,1,1,35,2,433,2,0,2
2,4.518445,8.4602317,1,1,1,31,1,766,2,0,2
3,3.334732,7.1176565,1,3,0,36,3,433,2,0,2
2,3.2820329,6.5806918,1,3,1,47,1,766,2,0,2
9,7.4446926,9.0674895,1,1,1,50,3,1150,0,0,2
12,6.9750855,4.8654285,1,1,1,31,1,800,0,0,1
3,3.3962723,6.451961,1,1,1,51,3,408,0,0,2
10,3.4345869,6.4441434,1,1,1,36,3,1433,2,0,2
7,3.9286953,7.4280073,0,1,1,28,1,383,0,2,1
7,3.3810932,6.608266,1,1,1,27,1,1150,0,1,1
2,3.9002184,6.8181542,1,3,1,30,1,766,2,0,0
2,3.2915333,6.5847393,0,0,0,45,3,766,2,0,0
2,3.3318086,7.1389521,1,1,1,37,3,433,2,0,2
4,3.360396,6.671494,1,1,1,36,1,741,2,0,2
5,3.4256791,6.4400529,1,1,1,30,1,1483,2,0,2
4,3.3409943,6.5381707,1,1,1,38,3,766,0,0,2
7,3.9091456,7.5006889,0,1,1,37,1,1150,2,0,2
5,3.50944,6.6805874,1,3,1,38,3,433,2,0,2
2,3.9069407,7.3977321,1,1,1,36,1,766,2,0,2
3,3.0363925,6.8878547,0,1,0,37,2,433,2,0,2
2,3.2948502,6.5944387,1,1,0,37,2,766,2,0,2
2,4.5326305,7.4861078,1,1,0,36,1,433,2,0,2
8,8.33873,6.0629636,1,1,0,32,2,1150,2,0,2
2,4.5671173,8.4831761,1,1,0,29,2,433,2,0,2
2,3.9368532,7.4063863,0,1,0,38,3,433,2,0,2
4,3.9131147,6.4402493,0,1,0,31,2,816,2,0,2
7,7.4704878,9.0734216,1,1,1,41,2,650,0,2,2
4,6.5158013,9.6464774,1,1,1,31,2,408,2,0,0
2,3.5143868,6.67284,1,1,0,44,3,766,2,0,2
3,3.3963934,6.5810176,0,0,0,37,1,766,2,0,2
3,3.8497443,6.4658351,1,3,1,41,3,433,2,0,2
2,3.3913378,6.5957379,1,3,1,33,3,766,2,0,2
2,3.2656564,6.6028491,1,1,1,34,2,433,2,0,2
11,3.3784968,6.5522679,1,1,1,42,2,1150,0,0,2
2,4.541653,7.7892793,1,1,1,48,2,433,2,0,0
5,8.391869,8.9123113,1,1,1,43,3,741,2,0,2
12,8.8975125,9.8390034,1,1,1,33,1,1150,2,0,0
15,3.5252189,6.776668,1,1,1,43,3,1466,0,0,2
2,5.1577058,7.3126296,0,1,1,32,1,766,2,0,2
2,3.1392784,6.493819,0,0,0,35,3,766,2,0,2
2,8.888935,9.912995,1,3,1,48,3,433,2,0,0
8,3.3693711,6.4434022,0,1,1,39,3,816,2,0,2
5,3.9147069,7.8222985,1,1,1,41,1,766,0,0,2
2,5.768004,5.559055,1,1,1,51,2,433,2,0,2
15,7.428821,10.5225053,1,1,1,27,3,1750,0,2,2
2,5.1890928,7.6196805,1,1,1,40,3,433,0,0,2
8,3.3761866,6.525929,1,1,1,36,1,1150,0,2,2
2,7.4055238,9.1071597,0,1,0,39,3,433,2,0,2
5,3.3831924,7.1699314,1,1,1,38,1,1483,2,0,2
2,6.1116039,7.2790222,1,3,1,54,1,433,2,0,2
4,3.9268617,7.4928917,1,1,1,34,2,816,2,0,0
9,3.5409489,6.6290315,1,1,1,39,1,800,0,3,2
7,7.4683478,10.4357369,1,1,1,34,3,1150,0,2,2
4,7.4953948,9.0308354,1,1,1,35,1,816,2,0,2
2,13.1855688,11.8030729,1,1,1,42,3,433,2,0,2
6,3.3743221,7.1248691,1,1,1,30,3,1150,2,0,2
2,6.963732,4.8566474,1,1,1,31,3,433,2,0,2
4,5.2295528,7.1868282,1,1,1,34,1,816,2,0,2
2,4.6100146,8.5001198,1,1,0,37,3,433,2,0,0
6,3.3872409,6.4523012,0,1,1,36,2,433,2,0,2
3,3.5875457,6.4962198,1,1,1,41,2,433,2,0,2
7,3.3093031,6.6592413,1,1,1,37,2,1150,2,0,2
2,8.3550228,4.9650792,1,3,1,40,1,766,2,0,2
4,4.5783449,8.5032103,0,1,1,37,1,433,2,0,2
2,3.3468613,6.5818958,1,3,0,37,3,433,2,0,0
6,3.2673212,6.549919,0,1,0,40,1,433,2,0,2
11,7.5770345,9.0250799,1,1,0,41,2,638,2,2,2
3,4.5171419,8.4805377,0,0,0,33,2,433,2,0,2
2,5.8246905,5.5483781,1,1,0,40,3,433,2,0,0
2,3.880576,7.3862526,0,0,0,33,3,433,2,0,2
2,7.6468429,11.1564139,1,1,0,27,1,433,2,0,2
12,3.8957678,7.3555169,1,1,0,44,3,650,0,1,2
7,3.2387222,6.5854158,1,1,1,32,1,816,2,2,2
10,3.3823173,6.5416284,1,1,1,34,1,800,0,2,2
4,3.6314267,6.4620517,0,1,0,29,1,433,2,0,2
12,3.9980535,7.3867585,0,1,1,34,2,1150,0,2,2
7,3.3790488,6.6130196,0,1,1,36,1,816,0,0,2
8,7.409596,9.0911591,0,0,1,34,2,816,2,0,1
2,7.4018074,9.1226869,1,3,1,33,3,433,2,0,0
2,3.38218,6.6039583,1,1,1,44,2,433,2,0,0
2,3.3656492,6.4404437,0,1,0,33,3,766,2,0,2
4,7.4927481,9.123573,1,1,1,34,1,816,2,0,2
9,3.4905008,6.6224465,1,1,1,39,2,1150,2,0,0
6,7.0238027,5.4422871,1,3,0,33,2,958,2,0,2
11,3.3129848,6.5371879,0,1,1,37,3,1466,0,1,2
11,3.3075953,6.6681067,1,1,1,54,2,1466,0,2,2
7,6.289975,4.9261183,0,1,0,38,3,1150,2,2,2
14,3.3824074,6.5257703,1,1,1,35,1,1466,1,2,2
2,8.5599615,7.7266985,1,1,1,27,2,766,2,1,1
14,4.5866857,7.5068243,1,1,1,46,1,1466,0,0,2
13,3.3306627,6.492687,1,1,1,36,1,958,0,0,2
7,3.5628598,6.4550562,1,1,1,36,2,816,0,0,2
2,3.3549943,6.5397064,1,1,1,36,3,433,2,0,2
3,3.2656981,6.5545208,1,1,1,35,2,433,2,0,2
13,3.5306698,6.9827804,0,1,1,38,1,800,2,1,2
2,8.3497458,4.9648378,0,1,0,35,1,433,2,0,2
12,3.3270871,6.6285026,1,1,1,43,2,1150,2,2,0
9,3.3973649,6.5169928,1,1,1,27,3,816,2,0,2
6,3.9368801,6.8388343,1,1,1,33,3,816,0,0,2
4,5.6223032,6.2826796,1,3,1,45,2,816,2,0,2
6,6.7378896,6.1938305,1,1,1,53,3,816,2,0,2
3,8.3630994,4.9720671,1,1,1,35,2,433,2,0,2
2,4.5796927,8.4590894,1,1,1,43,3,433,2,0,0
8,7.8810317,8.8494233,0,1,1,32,1,816,0,0,1
2,6.3211118,4.9383161,1,3,1,38,1,433,2,0,2
10,7.499299,5.5086909,1,1,1,34,1,916,2,2,2
7,13.1548063,11.8262176,1,1,1,36,3,816,2,0,2
3,3.9503855,7.4508506,1,3,1,32,3,766,2,0,0
12,3.8984686,7.4438858,1,1,1,36,1,1150,0,2,2
4,6.9966021,4.8236477,0,1,1,29,3,433,2,0,2
4,3.4250123,6.430547,1,3,1,27,3,816,2,0,2
9,3.3587343,6.6148372,1,1,1,39,3,800,2,0,2
9,3.3814212,6.4574415,1,1,1,34,2,1150,2,0,2
10,3.3965255,6.6279369,1,1,1,34,2,800,0,2,2
2,3.7048291,6.4541164,1,1,1,36,1,433,2,0,0
2,3.3563606,6.5992085,1,1,1,57,3,433,2,0,2
3,3.3628045,6.4825393,1,3,1,45,1,433,2,0,2
4,3.3148134,6.5229735,1,1,1,46,1,816,2,0,0
7,8.5753638,7.7023491,1,1,1,40,3,1150,2,0,2
8,7.3346092,9.1556516,0,1,1,40,1,433,2,0,2
4,3.2950009,6.6096638,0,1,1,31,2,816,2,0,2
2,3.3698428,6.4439691,1,1,1,44,2,433,2,0,2
4,7.3579016,5.1306546,1,1,1,43,2,1483,2,0,0
2,7.3753219,9.1461229,1,1,1,32,2,433,2,0,2
6,7.5678901,8.9892747,1,1,1,39,3,766,2,0,2
7,3.340139,6.4828792,0,1,0,28,2,433,2,0,2
2,7.7315082,11.1064646,1,3,1,33,3,766,2,0,2
8,3.24167,6.676395,1,1,1,41,3,1150,2,0,2
2,3.4309448,6.4270116,1,1,1,32,3,766,2,0,2
2,4.5625951,8.4817916,1,1,1,33,2,766,2,0,2
10,7.4963215,9.0665884,1,1,1,36,3,433,2,0,2
2,4.6183277,8.4771985,1,1,1,32,1,433,2,0,2
4,3.2469069,6.555525,1,1,1,37,1,816,1,0,2
9,3.2807454,6.5737533,1,1,1,41,2,1150,2,0,0
3,7.5806725,9.0328436,1,1,1,36,1,816,2,0,2
6,8.550778,7.6966765,0,1,1,38,2,433,2,0,2
3,5.2118247,7.2575674,0,1,1,31,1,433,2,0,2
2,3.8612211,7.4571986,1,3,1,40,1,433,2,0,0
2,7.4791983,9.0346273,1,1,1,42,2,766,2,0,0
3,7.4444594,8.985174,0,1,1,32,1,433,2,0,0
5,3.8749983,7.4238883,1,3,1,35,1,1133,2,0,0
2,3.3422628,6.6401483,0,1,1,41,3,433,2,0,2
12,8.5147205,11.9735439,1,1,1,38,1,1466,0,0,2
10,6.9480508,4.8138282,1,1,1,36,3,800,0,0,2
4,5.2288351,7.6530907,0,1,0,29,2,766,2,0,2
15,7.2575093,8.9165119,1,1,1,35,2,1466,2,0,2
4,3.8532417,6.47993,0,1,0,37,3,816,0,2,2
8,5.2000837,7.2375484,1,1,0,46,3,816,2,0,2
2,5.1460545,7.2888774,1,1,0,26,1,433,2,0,1
7,3.37523,6.638586666666667,1,1,0,40,2,1483,2,0,0
3,6.3210698,4.9423225,0,1,0,32,1,433,2,0,2
4,3.8708762,7.3401106,0,0,0,40,3,433,2,0,2
12,3.6282713,6.4735916,1,1,0,38,1,1150,2,0,2
4,3.3129254,7.1195992,1,3,0,43,3,741,2,0,2
10,3.3217904,6.5349976,0,1,1,40,3,1150,0,2,2
4,3.3346417,6.5408213,0,1,1,41,2,1150,2,2,2
2,7.3785,8.9749403,0,1,1,32,1,433,2,0,2
10,3.4205677,6.4427609,1,1,1,37,3,1466,2,0,2
15,3.3798451,6.638109,0,1,1,40,2,816,2,0,2
3,3.3496499,6.6060299,1,1,1,35,2,433,2,0,2
3,3.3693013,6.4491154,1,3,1,41,3,766,2,0,2
9,4.8725268,6.784304,1,1,1,36,3,1150,2,0,2
7,3.5164694,6.6687616,0,1,0,43,1,612,2,2,2
5,3.8911472,7.4267454,1,1,1,27,1,1483,2,2,1
3,7.3632967,8.990339,1,1,1,42,1,433,2,0,2
10,3.3362157,6.492549,0,1,0,36,3,1150,2,0,2
23,3.8221443,7.4213331,1,1,1,38,1,2090,0,0,2
2,3.2814697,6.5568213,1,1,1,37,1,766,2,0,2
5,3.3084534,6.6420083,1,1,0,43,1,816,2,0,2
3,3.87654,7.3383833,1,1,1,34,3,433,2,0,2
6,3.5166144,6.6985832,1,1,0,49,1,650,2,0,0
2,3.9120898,7.4109961,0,0,0,41,3,766,2,0,2
2,3.5247072,6.4293923,1,3,1,35,3,433,2,0,2
2,3.355885,6.6448633,1,3,1,35,1,433,2,0,0
2,9.000264,7.3516467,1,3,1,36,3,766,2,0,2
9,7.9257505,4.6438891,1,1,1,44,2,1466,2,0,2
4,3.2329407,6.531303,1,3,1,42,1,612,2,0,2
6,3.5310086,6.6211758,1,1,1,36,1,816,2,0,0
14,7.9297856,4.6403393,1,1,1,35,3,1466,0,0,2
8,3.3687497,6.6367236,1,1,1,56,1,1150,1,0,2
7,7.4099902,9.0636258,0,1,0,47,1,816,2,0,2
2,7.6356553,9.0139259,1,1,1,38,1,766,2,0,2
2,3.4206564,6.7396558,1,1,1,35,2,433,2,0,2
11,3.4279986,6.4285226,1,1,1,29,2,1466,0,2,2
2,6.6961267,5.454295,0,1,1,39,1,433,2,0,2
4,4.576686,8.4641316,0,1,1,44,1,433,2,0,0
11,7.4972502,6.4167022,1,1,1,36,1,1466,2,2,2
5,3.329568,6.5490517,0,0,1,28,1,766,2,0,0
3,3.3621253,6.6178599,1,1,1,31,3,766,2,0,2
3,7.0537093,4.8233955,1,3,0,38,2,433,2,0,2
4,3.471805,6.618535,1,3,1,35,1,816,2,0,0
2,6.7310808,6.2035341,1,1,1,47,3,433,0,0,2
2,3.2247592,6.5513984,1,1,1,44,2,433,2,0,2
2,3.6111389,6.4562179,1,1,1,47,2,433,2,0,0
7,7.2702164,9.0007668,0,1,1,43,1,433,2,0,2
2,7.4865098,9.0837675,1,3,1,36,3,433,2,0,2
5,3.3871146,6.4545459,1,1,1,42,3,816,2,0,2
2,7.4361027,8.9934277,1,3,1,33,1,766,2,0,2
2,3.4367713,6.4471613,1,1,0,38,1,433,2,0,2
8,3.2767531,6.5362051,1,1,1,34,2,612,0,0,2
5,3.3462517,6.6697833,0,1,1,33,1,816,2,0,2
9,6.8149756,6.1527515,1,1,1,36,2,816,0,2,2
2,3.8717344,7.3574644,1,3,1,36,2,766,2,0,0
6,3.8887036,7.3419747,1,1,1,31,1,816,2,0,2
4,6.7712733,6.1279827,1,3,1,38,2,1112,2,0,2
3,3.4176509,6.4601936,1,1,1,53,3,433,2,0,2
12,6.1001944,5.7827363,1,1,1,29,2,1150,2,2,2
3,3.2724085,7.1479056,0,1,1,31,2,766,2,0,0
9,3.4617177,6.4276529,1,1,1,34,1,1150,0,3,2
2,3.3791368,6.5634102,1,3,1,37,2,433,2,0,0
9,3.4567564,6.8069289,1,1,1,35,3,650,2,0,2
2,4.5777578,8.4892092,1,1,1,27,2,433,2,0,2
4,3.36518,6.6772133,0,1,1,43,2,433,2,0,2
2,3.2041744,6.4584668,1,1,1,42,1,433,2,0,2
4,7.5015972,9.0392196,0,1,1,40,3,766,2,0,2
4,4.5545448,7.794224,1,3,1,33,2,816,2,0,2
3,3.8777733,7.3564133,0,1,1,28,1,766,2,0,2
6,4.4930517,9.887505,1,1,1,28,3,650,2,1,2
4,3.3096838,6.5208935,0,1,0,31,2,766,0,0,2
2,7.8921853,5.0263922,1,1,1,37,1,433,2,0,0
2,7.044299,4.8621136,0,1,0,35,1,433,2,0,2
6,7.4952326,9.0886474,1,1,1,29,1,816,2,0,2
5,3.4685195,6.4366595,1,1,1,30,1,816,2,0,2
2,3.9127963,7.5362633,1,3,1,35,1,433,2,0,0
2,3.2327531,6.5201744,1,1,1,35,2,766,2,0,0
4,6.9565648,6.5247847,1,1,1,33,1,612,2,0,0
2,3.2813874,6.4504378,1,1,1,38,1,433,2,0,2
7,3.3314938,6.5628218,1,1,1,52,3,816,2,2,2
5,8.33571,5.0342181,1,1,1,32,3,816,2,0,2
2,3.359195,6.5112718,1,1,1,34,1,433,2,0,2
3,7.4505846,10.4682741,0,1,1,50,3,433,2,0,2
2,3.2877592,6.6561113,1,1,1,31,1,433,2,0,2
10,3.2818886,6.6478514,1,1,1,38,2,1150,2,0,0
3,3.2457617,6.5866738,0,1,1,32,2,766,2,0,2
2,7.8592767,5.01168,1,3,1,43,1,433,2,0,2
3,3.353836,6.5075679,1,1,1,37,3,433,2,0,2
8,3.3981264,6.5882742,1,1,1,34,1,1150,0,2,2
12,3.8675982,7.3325692,0,1,0,33,3,1466,0,2,2
5,3.8539193,7.3555954,1,1,1,56,3,816,0,0,2
4,6.324669,4.939308,0,0,0,36,2,766,2,0,2
2,3.2476567,6.7174317,0,0,1,38,3,433,2,0,2
4,3.8551,7.37335,1,1,1,31,1,1483,2,0,2
2,3.3865259,6.525006,1,1,1,37,3,433,2,0,2
3,8.7962242,6.6599293,1,1,1,35,1,433,2,0,2
4,3.3927903,6.5612502,1,1,1,43,3,1483,2,0,0
3,3.3500692,6.5024401,0,1,1,40,2,433,0,2,2
4,7.4501583,9.0678883,1,1,1,34,1,816,2,0,2
5,3.3657378,6.6391325,1,1,1,36,1,816,2,0,2
17,3.357145,6.4994507,1,1,0,34,3,1466,0,3,2
2,3.3224209,6.685203,0,1,0,35,3,433,2,0,0
2,3.4465844,7.2166211,0,0,0,29,2,433,2,0,2
4,3.3743221,6.5615377,0,1,0,30,1,433,2,0,2
2,4.2663653,8.1670658,1,1,0,41,3,433,2,0,2
3,3.310545,6.6723217,1,1,0,29,3,433,2,0,2
10,3.8905106,7.4203426,1,1,1,30,1,766,2,0,2
9,3.2072081,6.6153535,1,1,0,28,2,650,0,0,2
2,3.2792292,6.6404349,1,1,1,43,1,433,2,0,0
9,3.4708909,6.4480535,1,1,0,36,3,800,2,0,2
2,7.2162457,9.2560345,1,1,1,34,1,766,2,0,2
5,3.8179633,7.4293217,1,1,1,45,1,816,2,0,0
2,3.3173309,6.5236228,1,1,1,37,1,433,2,0,0
5,3.3684464,6.6200802,1,1,1,36,2,816,2,0,2
3,6.3280228,6.7168666,1,1,1,47,3,433,2,0,2
2,3.3629906,6.6003448,1,1,0,31,2,433,2,0,0
3,3.3491645,6.5433182,1,3,1,34,3,816,2,0,2
8,3.2519197,6.6947221,0,1,1,40,3,766,0,0,2
2,7.5520307,8.9338388,0,1,1,39,2,733,2,0,2
3,3.3575661,6.4974967,0,1,1,34,1,433,2,0,0
7,8.5381079,7.6802317,1,1,1,43,1,1150,2,0,2
2,4.4556788,12.2871913,1,3,1,35,2,433,2,0,2
9,3.3598455,6.5569536,1,1,1,41,3,408,0,0,2
2,3.1923632,6.45958,1,1,1,41,1,433,2,0,2
3,3.3750615,6.5367743,1,3,1,46,2,433,2,0,2
3,7.273175,9.1000983,1,1,1,45,2,433,2,0,0
9,7.3705547,5.1146482,0,1,1,43,1,816,0,1,2
2,3.5835149,6.4945736,0,1,1,29,3,433,2,0,2
3,7.4447173,10.476977,1,1,1,37,1,766,2,0,2
13,3.5760217,6.4722633,1,1,1,37,2,633,0,0,2
